user_id,profile_vector_id,name,gender,age,height_cm,religion,caste,marital_status,diet,city,state,education,income,occupation,hobby_1,hobby_2,hobby_3,about_me,preferred_gender,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_religion,preferred_caste,preferred_city,preferred_state,preferred_education,preferred_income
588,VEC_588,Osha Som,Female,39,175,Jain,Obc,Divorced,Eggetarian,Pune,Maharashtra,5,2,Government Employee,Yoga,Reading,Movies,Love Travelling And Exploring.,Male,36,43,165,185,Hindu,General,Chennai,Maharashtra,Diploma,10-15 Lpa
589,VEC_589,Falguni Varma,Female,35,150,Muslim,Sc,Divorced,Veg,Hyderabad,Telangana,2,2,Business,Swimming,Movies,Travel,Love Books And Technology.,Male,33,38,145,160,Muslim,Sc,Kochi,Telangana,Diploma,10-15 Lpa
590,VEC_590,Nihal Nagar,Male,43,163,Sikh,Obc,Single,Non-Veg,Hyderabad,Telangana,2,3,Teacher,Photography,Swimming,Painting,Love Books And Technology.,Female,39,47,153,173,Sikh,St,Hyderabad,Kerala,Bachelor,15-25 Lpa
591,VEC_591,Ronith Mistry,Male,45,165,Jain,General,Widowed,Eggetarian,Chennai,Tamil Nadu,4,1,Business,Cycling,Football,Cricket,Love Travelling And Exploring.,Female,40,48,155,175,Hindu,Obc,Chennai,Telangana,Higher Secondary,10-15 Lpa
592,VEC_592,Yashica Upadhyay,Female,34,159,Sikh,General,Divorced,Non-Veg,Panaji,Goa,2,2,Lawyer,Cooking,Football,Painting,Career Focused With Strong Values.,Male,29,36,149,169,Christian,General,Panaji,Maharashtra,Master,3-5 Lpa
593,VEC_593,Mason Soman,Male,39,182,Hindu,St,Widowed,Eggetarian,Bengaluru,Karnataka,4,4,Software Engineer,Painting,Swimming,Photography,Passionate About Learning.,Female,34,43,172,192,Hindu,St,Hyderabad,Karnataka,Master,40+ Lpa
594,VEC_594,Raksha Narula,Female,24,161,Hindu,Obc,Single,Non-Veg,Pune,Maharashtra,5,3,Business,Painting,Chess,Football,Enjoy Spending Time With Family.,Male,21,26,151,171,Sikh,Sc,Kochi,Kerala,Master,15-25 Lpa
595,VEC_595,Turvi Morar,Female,29,177,Hindu,Sc,Single,Non-Veg,Kannur,Kerala,3,4,Software Engineer,Cycling,Swimming,Cooking,Enjoy Spending Time With Family.,Male,25,33,167,187,Hindu,General,Coimbatore,Goa,Higher Secondary,25-40 Lpa
596,VEC_596,Vritti Lanka,Female,23,184,Sikh,St,Divorced,Non-Veg,Chennai,Tamil Nadu,4,6,Government Employee,Music,Movies,Cricket,Looking For A Caring Partner.,Male,21,25,174,194,Hindu,Sc,Coimbatore,Kerala,Diploma,25-40 Lpa
597,VEC_597,Atharv Srinivasan,Male,31,190,Sikh,General,Single,Eggetarian,Hyderabad,Telangana,3,6,Doctor,Cricket,Cooking,Painting,Love Books And Technology.,Female,29,34,180,200,Jain,Sc,Chennai,Delhi,Phd,25-40 Lpa
598,VEC_598,Ranveer Divan,Male,32,186,Christian,Obc,Divorced,Eggetarian,Panaji,Goa,1,5,Lawyer,Photography,Travel,Painting,Love Travelling And Exploring.,Female,28,36,176,196,Hindu,St,Kozhikode,Kerala,Master,40+ Lpa
599,VEC_599,Amol Choudhary,Male,35,188,Hindu,Obc,Single,Veg,Mangalore,Karnataka,3,2,Doctor,Football,Swimming,Cycling,Passionate About Learning.,Female,30,41,178,198,Sikh,Sc,Hyderabad,Telangana,Master,25-40 Lpa
600,VEC_600,Aditya Sastry,Male,31,172,Sikh,Obc,Widowed,Eggetarian,Mangalore,Karnataka,2,6,Lawyer,Photography,Movies,Football,Passionate About Learning.,Female,26,33,162,182,Jain,General,Panaji,Telangana,Phd,10-15 Lpa
601,VEC_601,Shaurya Doshi,Male,30,168,Sikh,General,Single,Eggetarian,Coimbatore,Tamil Nadu,5,2,Government Employee,Football,Cycling,Photography,Friendly And Optimistic.,Female,25,35,158,178,Hindu,Sc,Hyderabad,Goa,Master,5-10 Lpa
602,VEC_602,Ishani Roy,Female,33,188,Muslim,Obc,Single,Eggetarian,Delhi,Delhi,3,2,Teacher,Music,Football,Painting,Love Books And Technology.,Male,28,37,178,198,Muslim,St,Delhi,Karnataka,Bachelor,10-15 Lpa
603,VEC_603,Azaan Devi,Male,37,184,Sikh,St,Divorced,Non-Veg,Panaji,Goa,4,2,Teacher,Chess,Painting,Travel,Love Books And Technology.,Female,33,39,174,194,Jain,Sc,Pune,Telangana,Diploma,40+ Lpa
604,VEC_604,Nicholas Sridhar,Male,34,176,Jain,Obc,Single,Eggetarian,Hyderabad,Telangana,5,5,Doctor,Travel,Swimming,Reading,Love Books And Technology.,Female,32,38,166,186,Jain,Obc,Kannur,Delhi,Master,40+ Lpa
605,VEC_605,Naksh Ghose,Male,44,188,Jain,Obc,Single,Non-Veg,Bengaluru,Karnataka,3,6,Business,Football,Swimming,Painting,Love Travelling And Exploring.,Female,39,47,178,198,Christian,Obc,Chennai,Kerala,Higher Secondary,5-10 Lpa
606,VEC_606,Zinal Oommen,Female,42,188,Sikh,General,Widowed,Non-Veg,Hyderabad,Telangana,2,2,Accountant,Photography,Travel,Movies,Career Focused With Strong Values.,Male,40,44,178,198,Sikh,St,Bengaluru,Kerala,Master,10-15 Lpa
607,VEC_607,Kevin Sule,Male,35,180,Sikh,General,Divorced,Non-Veg,Panaji,Goa,5,6,Accountant,Cricket,Reading,Cooking,Love Books And Technology.,Female,33,37,170,190,Muslim,Sc,Pune,Maharashtra,Phd,3-5 Lpa
608,VEC_608,Jatin Mallick,Male,42,171,Muslim,Sc,Single,Non-Veg,Mangalore,Karnataka,1,4,Accountant,Movies,Travel,Photography,Looking For A Caring Partner.,Female,38,46,161,181,Christian,St,Coimbatore,Maharashtra,Master,40+ Lpa
609,VEC_609,Jeevika Mishra,Female,40,152,Jain,Sc,Single,Veg,Delhi,Delhi,3,5,Data Scientist,Football,Movies,Cricket,Passionate About Learning.,Male,36,43,145,162,Jain,Sc,Mangalore,Goa,Master,40+ Lpa
610,VEC_610,Ishita Suresh,Female,25,188,Muslim,General,Single,Eggetarian,Chennai,Tamil Nadu,3,2,Government Employee,Cooking,Painting,Football,Simple And Family Oriented.,Male,21,29,178,198,Jain,St,Mangalore,Delhi,Diploma,10-15 Lpa
611,VEC_611,Wriddhish Palla,Male,37,173,Muslim,St,Single,Non-Veg,Delhi,Delhi,4,1,Doctor,Painting,Photography,Swimming,Friendly And Optimistic.,Female,34,41,163,183,Muslim,Obc,Kannur,Karnataka,Phd,40+ Lpa
612,VEC_612,Maanas Dara,Male,32,181,Hindu,Obc,Widowed,Veg,Panaji,Goa,3,6,Software Engineer,Photography,Yoga,Swimming,Love Books And Technology.,Female,30,36,171,191,Jain,General,Chennai,Delhi,Phd,40+ Lpa
613,VEC_613,Rudra Pai,Male,35,186,Christian,Obc,Widowed,Eggetarian,Mumbai,Maharashtra,2,2,Accountant,Chess,Travel,Cricket,Love Travelling And Exploring.,Female,33,41,176,196,Christian,Sc,Kottayam,Goa,Diploma,40+ Lpa
614,VEC_614,Maanav Basak,Male,22,163,Jain,St,Divorced,Veg,Coimbatore,Tamil Nadu,5,1,Data Scientist,Travel,Football,Yoga,Career Focused With Strong Values.,Female,21,27,153,173,Hindu,St,Kottayam,Telangana,Diploma,3-5 Lpa
615,VEC_615,Balveer Pal,Male,30,186,Hindu,St,Widowed,Veg,Delhi,Delhi,5,6,Government Employee,Reading,Yoga,Painting,Enjoy Spending Time With Family.,Female,28,34,176,196,Sikh,Sc,Mangalore,Goa,Diploma,10-15 Lpa
616,VEC_616,Lavanya Srinivas,Female,41,169,Christian,Sc,Widowed,Eggetarian,Delhi,Delhi,5,3,Accountant,Cooking,Chess,Travel,Career Focused With Strong Values.,Male,38,46,159,179,Hindu,Sc,Hyderabad,Telangana,Master,5-10 Lpa
617,VEC_617,Harrison Yohannan,Male,42,169,Jain,Obc,Single,Veg,Kozhikode,Kerala,2,2,Data Analyst,Music,Photography,Cycling,Passionate About Learning.,Female,38,48,159,179,Sikh,General,Panaji,Karnataka,Phd,5-10 Lpa
618,VEC_618,Laban Devan,Male,27,175,Jain,Obc,Divorced,Eggetarian,Bengaluru,Karnataka,4,6,Government Employee,Football,Movies,Cricket,Love Books And Technology.,Female,23,30,165,185,Christian,St,Chennai,Karnataka,Diploma,10-15 Lpa
619,VEC_619,Kashvi Kibe,Female,44,170,Jain,St,Divorced,Veg,Panaji,Goa,4,1,Lawyer,Photography,Cooking,Painting,Friendly And Optimistic.,Male,41,49,160,180,Christian,General,Mumbai,Tamil Nadu,Diploma,40+ Lpa
620,VEC_620,Zilmil Kara,Female,21,170,Jain,Obc,Single,Eggetarian,Mangalore,Karnataka,5,4,Data Analyst,Painting,Football,Cycling,Career Focused With Strong Values.,Male,21,24,160,180,Muslim,Sc,Mumbai,Telangana,Phd,15-25 Lpa
621,VEC_621,Atharv Chaudhry,Male,43,181,Jain,St,Single,Veg,Pune,Maharashtra,1,6,Data Scientist,Travel,Cooking,Yoga,Passionate About Learning.,Female,39,48,171,191,Christian,General,Mangalore,Tamil Nadu,Higher Secondary,10-15 Lpa
622,VEC_622,Oni Sodhi,Female,25,187,Jain,General,Divorced,Veg,Mumbai,Maharashtra,3,5,Professor,Cooking,Yoga,Travel,Passionate About Learning.,Male,21,27,177,197,Muslim,General,Pune,Goa,Bachelor,10-15 Lpa
623,VEC_623,Ekantika Ahluwalia,Female,26,170,Christian,Sc,Single,Eggetarian,Panaji,Goa,3,3,Government Employee,Photography,Travel,Football,Simple And Family Oriented.,Male,23,28,160,180,Sikh,St,Bengaluru,Maharashtra,Master,3-5 Lpa
624,VEC_624,Samar Soni,Male,21,186,Christian,St,Divorced,Eggetarian,Delhi,Delhi,3,6,Doctor,Painting,Reading,Chess,Career Focused With Strong Values.,Female,21,27,176,196,Hindu,Obc,Pune,Delhi,Higher Secondary,25-40 Lpa
625,VEC_625,Irya Mani,Female,45,154,Christian,St,Divorced,Eggetarian,Delhi,Delhi,2,6,Data Scientist,Football,Swimming,Painting,Career Focused With Strong Values.,Male,42,50,145,164,Christian,St,Hyderabad,Maharashtra,Master,3-5 Lpa
626,VEC_626,Mekhala Bhargava,Female,21,189,Muslim,Sc,Divorced,Veg,Delhi,Delhi,3,2,Government Employee,Painting,Reading,Cricket,Friendly And Optimistic.,Male,21,24,179,199,Jain,Sc,Mumbai,Maharashtra,Phd,5-10 Lpa
627,VEC_627,Jack Warrior,Male,27,169,Jain,General,Single,Eggetarian,Mumbai,Maharashtra,3,1,Data Scientist,Movies,Music,Reading,Friendly And Optimistic.,Female,24,30,159,179,Muslim,Sc,Kannur,Telangana,Bachelor,5-10 Lpa
628,VEC_628,Gagan Sahni,Male,21,158,Hindu,St,Widowed,Eggetarian,Pune,Maharashtra,2,4,Software Engineer,Photography,Music,Painting,Enjoy Spending Time With Family.,Female,21,26,148,168,Muslim,Obc,Pune,Telangana,Phd,3-5 Lpa
629,VEC_629,Andrew Ranganathan,Male,26,163,Christian,Sc,Divorced,Veg,Chennai,Tamil Nadu,2,1,Professor,Music,Photography,Yoga,Friendly And Optimistic.,Female,21,30,153,173,Jain,General,Mangalore,Kerala,Higher Secondary,15-25 Lpa
630,VEC_630,Idika Mann,Female,32,173,Christian,Obc,Widowed,Veg,Hyderabad,Telangana,4,4,Software Engineer,Cooking,Music,Painting,Passionate About Learning.,Male,28,34,163,183,Muslim,Obc,Kannur,Delhi,Higher Secondary,5-10 Lpa
631,VEC_631,Aayush Misra,Male,45,152,Christian,Sc,Widowed,Non-Veg,Coimbatore,Tamil Nadu,2,4,Teacher,Reading,Yoga,Travel,Love Travelling And Exploring.,Female,42,48,145,162,Christian,General,Pune,Tamil Nadu,Higher Secondary,15-25 Lpa
632,VEC_632,Oliver Mane,Male,41,173,Hindu,General,Divorced,Veg,Mangalore,Karnataka,4,1,Teacher,Cooking,Yoga,Cycling,Love Books And Technology.,Female,39,47,163,183,Sikh,Obc,Kannur,Kerala,Higher Secondary,10-15 Lpa
633,VEC_633,Yatin Desai,Male,23,157,Jain,St,Single,Eggetarian,Kozhikode,Kerala,1,3,Accountant,Photography,Football,Painting,Enjoy Spending Time With Family.,Female,21,26,147,167,Christian,Sc,Delhi,Goa,Higher Secondary,15-25 Lpa
634,VEC_634,Madhavi Hans,Female,25,164,Muslim,General,Widowed,Veg,Panaji,Goa,4,3,Government Employee,Chess,Movies,Cricket,Career Focused With Strong Values.,Male,22,28,154,174,Christian,Obc,Mumbai,Goa,Bachelor,10-15 Lpa
635,VEC_635,Oni Gaba,Female,45,158,Muslim,General,Widowed,Non-Veg,Panaji,Goa,1,2,Teacher,Cycling,Painting,Football,Simple And Family Oriented.,Male,42,47,148,168,Muslim,Obc,Bengaluru,Karnataka,Higher Secondary,25-40 Lpa
636,VEC_636,Lavanya Grewal,Female,27,190,Muslim,St,Widowed,Non-Veg,Hyderabad,Telangana,5,4,Doctor,Yoga,Painting,Photography,Passionate About Learning.,Male,23,31,180,200,Muslim,Sc,Coimbatore,Maharashtra,Master,25-40 Lpa
637,VEC_637,Pahal Merchant,Female,42,171,Hindu,Sc,Divorced,Eggetarian,Panaji,Goa,1,5,Teacher,Football,Chess,Cooking,Career Focused With Strong Values.,Male,39,47,161,181,Hindu,General,Hyderabad,Goa,Bachelor,5-10 Lpa
638,VEC_638,Harita Ravi,Female,34,185,Sikh,Obc,Single,Eggetarian,Mangalore,Karnataka,2,1,Business,Music,Chess,Movies,Friendly And Optimistic.,Male,31,40,175,195,Jain,General,Pune,Delhi,Bachelor,25-40 Lpa
639,VEC_639,Nihal Chadha,Male,32,160,Jain,Obc,Widowed,Veg,Panaji,Goa,5,5,Lawyer,Music,Swimming,Movies,Looking For A Caring Partner.,Female,28,34,150,170,Sikh,Sc,Bengaluru,Delhi,Master,15-25 Lpa
640,VEC_640,Charvi Goyal,Female,44,169,Jain,Sc,Single,Eggetarian,Bengaluru,Karnataka,5,5,Doctor,Reading,Music,Cooking,Simple And Family Oriented.,Male,39,47,159,179,Muslim,St,Kannur,Maharashtra,Diploma,15-25 Lpa
641,VEC_641,William Naik,Male,33,187,Hindu,Obc,Divorced,Veg,Panaji,Goa,4,1,Government Employee,Travel,Football,Cycling,Love Travelling And Exploring.,Female,30,38,177,197,Muslim,Sc,Pune,Karnataka,Higher Secondary,40+ Lpa
642,VEC_642,Aarush Lal,Male,37,156,Sikh,Obc,Widowed,Non-Veg,Delhi,Delhi,3,1,Professor,Football,Swimming,Yoga,Enjoy Spending Time With Family.,Female,34,39,146,166,Christian,Sc,Kochi,Telangana,Bachelor,3-5 Lpa
643,VEC_643,Kamya Sekhon,Female,43,181,Jain,General,Single,Eggetarian,Hyderabad,Telangana,5,5,Data Scientist,Football,Cooking,Travel,Looking For A Caring Partner.,Male,38,48,171,191,Sikh,General,Panaji,Kerala,Bachelor,40+ Lpa
644,VEC_644,Omya Mittal,Female,34,166,Hindu,St,Single,Eggetarian,Mangalore,Karnataka,4,2,Government Employee,Cycling,Music,Reading,Love Books And Technology.,Male,30,36,156,176,Sikh,St,Delhi,Delhi,Master,3-5 Lpa
645,VEC_645,Kalpit Parsa,Male,39,156,Jain,St,Divorced,Eggetarian,Delhi,Delhi,1,3,Accountant,Music,Travel,Cycling,Enjoy Spending Time With Family.,Female,37,44,146,166,Sikh,General,Kozhikode,Delhi,Diploma,3-5 Lpa
646,VEC_646,Bhavani Dani,Female,34,151,Christian,Sc,Divorced,Veg,Kannur,Kerala,3,4,Software Engineer,Cricket,Photography,Cooking,Friendly And Optimistic.,Male,29,38,145,161,Muslim,Obc,Hyderabad,Maharashtra,Phd,40+ Lpa
647,VEC_647,Nikita Dutta,Female,45,172,Hindu,Sc,Divorced,Eggetarian,Panaji,Goa,5,6,Business,Football,Movies,Photography,Friendly And Optimistic.,Male,41,47,162,182,Hindu,St,Coimbatore,Delhi,Master,40+ Lpa
648,VEC_648,Zayan Mukhopadhyay,Male,27,166,Christian,St,Divorced,Veg,Pune,Maharashtra,2,3,Software Engineer,Cricket,Photography,Cycling,Career Focused With Strong Values.,Female,24,33,156,176,Christian,Sc,Pune,Delhi,Phd,5-10 Lpa
649,VEC_649,Neelima Pillai,Female,27,155,Sikh,Sc,Single,Eggetarian,Delhi,Delhi,3,5,Data Scientist,Music,Cricket,Yoga,Love Books And Technology.,Male,24,32,145,165,Hindu,Sc,Delhi,Delhi,Higher Secondary,10-15 Lpa
650,VEC_650,Imaran Deol,Male,28,185,Hindu,St,Single,Eggetarian,Hyderabad,Telangana,2,2,Business,Movies,Swimming,Cooking,Enjoy Spending Time With Family.,Female,25,31,175,195,Hindu,Sc,Kozhikode,Kerala,Phd,15-25 Lpa
651,VEC_651,Ganga Sha,Female,34,161,Jain,St,Widowed,Non-Veg,Hyderabad,Telangana,3,3,Lawyer,Chess,Yoga,Painting,Friendly And Optimistic.,Male,30,37,151,171,Christian,Sc,Kottayam,Goa,Diploma,10-15 Lpa
652,VEC_652,Sarthak Sinha,Male,24,182,Christian,General,Widowed,Veg,Mumbai,Maharashtra,3,6,Professor,Cricket,Photography,Chess,Looking For A Caring Partner.,Female,21,28,172,192,Jain,General,Mangalore,Delhi,Master,15-25 Lpa
653,VEC_653,Krishna Bumb,Female,21,185,Hindu,Sc,Divorced,Eggetarian,Kottayam,Kerala,2,1,Data Scientist,Photography,Chess,Swimming,Career Focused With Strong Values.,Male,21,27,175,195,Christian,General,Mumbai,Delhi,Master,15-25 Lpa
654,VEC_654,Pratyush Brahmbhatt,Male,42,178,Christian,Sc,Single,Eggetarian,Hyderabad,Telangana,5,4,Teacher,Cooking,Chess,Swimming,Friendly And Optimistic.,Female,40,48,168,188,Hindu,Sc,Delhi,Kerala,Higher Secondary,25-40 Lpa
655,VEC_655,Azaan Tiwari,Male,44,160,Jain,Obc,Single,Veg,Delhi,Delhi,4,6,Doctor,Cricket,Travel,Football,Friendly And Optimistic.,Female,42,46,150,170,Sikh,St,Pune,Telangana,Master,40+ Lpa
656,VEC_656,Falguni Gala,Female,26,156,Sikh,Sc,Divorced,Veg,Coimbatore,Tamil Nadu,2,3,Lawyer,Cooking,Cycling,Movies,Looking For A Caring Partner.,Male,23,30,146,166,Hindu,Sc,Mangalore,Maharashtra,Higher Secondary,25-40 Lpa
657,VEC_657,Yoshita Sathe,Female,38,153,Muslim,General,Widowed,Veg,Kochi,Kerala,1,3,Lawyer,Swimming,Cycling,Music,Passionate About Learning.,Male,36,44,145,163,Jain,Sc,Kottayam,Tamil Nadu,Diploma,40+ Lpa
658,VEC_658,Ishanvi Suresh,Female,32,156,Christian,Obc,Divorced,Eggetarian,Chennai,Tamil Nadu,2,5,Teacher,Swimming,Movies,Yoga,Enjoy Spending Time With Family.,Male,30,38,146,166,Hindu,General,Pune,Karnataka,Bachelor,3-5 Lpa
659,VEC_659,Yashodhara Sehgal,Female,39,183,Muslim,Obc,Widowed,Non-Veg,Panaji,Goa,4,6,Professor,Movies,Music,Photography,Love Books And Technology.,Male,34,41,173,193,Jain,General,Coimbatore,Tamil Nadu,Bachelor,5-10 Lpa
660,VEC_660,Utkarsh Deo,Male,27,175,Sikh,General,Widowed,Veg,Pune,Maharashtra,3,5,Government Employee,Reading,Cycling,Football,Love Books And Technology.,Female,24,31,165,185,Christian,Obc,Mangalore,Maharashtra,Diploma,10-15 Lpa
661,VEC_661,Vasatika Bhardwaj,Female,33,155,Hindu,Sc,Widowed,Non-Veg,Hyderabad,Telangana,5,4,Data Analyst,Photography,Reading,Football,Enjoy Spending Time With Family.,Male,29,35,145,165,Jain,General,Kozhikode,Kerala,Bachelor,25-40 Lpa
662,VEC_662,Mitesh Bains,Male,44,153,Christian,St,Single,Non-Veg,Panaji,Goa,5,1,Lawyer,Chess,Reading,Cricket,Love Travelling And Exploring.,Female,40,46,145,163,Muslim,General,Mangalore,Tamil Nadu,Diploma,40+ Lpa
663,VEC_663,Lakshmi Aggarwal,Female,36,163,Hindu,General,Divorced,Veg,Kottayam,Kerala,1,3,Software Engineer,Yoga,Swimming,Football,Looking For A Caring Partner.,Male,32,39,153,173,Sikh,Obc,Coimbatore,Maharashtra,Master,3-5 Lpa
664,VEC_664,Balhaar Bath,Male,40,166,Christian,Obc,Widowed,Eggetarian,Chennai,Tamil Nadu,3,4,Software Engineer,Painting,Swimming,Yoga,Love Books And Technology.,Female,35,45,156,176,Christian,Obc,Pune,Telangana,Bachelor,25-40 Lpa
665,VEC_665,Orinder Bhatt,Male,22,178,Hindu,General,Single,Veg,Panaji,Goa,4,1,Teacher,Movies,Swimming,Travel,Friendly And Optimistic.,Female,21,26,168,188,Sikh,Sc,Hyderabad,Karnataka,Bachelor,25-40 Lpa
666,VEC_666,Bhavya Sodhi,Female,33,162,Muslim,Obc,Widowed,Veg,Kochi,Kerala,4,4,Doctor,Music,Chess,Photography,Career Focused With Strong Values.,Male,30,35,152,172,Sikh,Obc,Kottayam,Maharashtra,Higher Secondary,5-10 Lpa
667,VEC_667,Mekhala Rege,Female,35,159,Jain,Obc,Single,Eggetarian,Delhi,Delhi,3,1,Government Employee,Photography,Yoga,Reading,Simple And Family Oriented.,Male,32,39,149,169,Christian,Obc,Coimbatore,Telangana,Diploma,40+ Lpa
668,VEC_668,Ekansh Salvi,Male,25,168,Muslim,Obc,Divorced,Eggetarian,Hyderabad,Telangana,4,1,Accountant,Chess,Music,Travel,Career Focused With Strong Values.,Female,22,31,158,178,Jain,Sc,Hyderabad,Tamil Nadu,Diploma,25-40 Lpa
669,VEC_669,Sai Sen,Female,42,154,Hindu,Obc,Widowed,Non-Veg,Kochi,Kerala,3,1,Teacher,Painting,Chess,Cricket,Career Focused With Strong Values.,Male,39,44,145,164,Sikh,General,Delhi,Kerala,Master,25-40 Lpa
670,VEC_670,Raghav Buch,Male,45,190,Hindu,General,Widowed,Non-Veg,Mumbai,Maharashtra,5,6,Lawyer,Reading,Yoga,Chess,Passionate About Learning.,Female,40,50,180,200,Muslim,St,Delhi,Karnataka,Bachelor,40+ Lpa
671,VEC_671,Priya Dani,Female,35,184,Christian,Obc,Divorced,Non-Veg,Hyderabad,Telangana,2,3,Software Engineer,Cycling,Travel,Movies,Love Books And Technology.,Male,31,38,174,194,Hindu,St,Bengaluru,Goa,Phd,5-10 Lpa
672,VEC_672,Shravya Wadhwa,Female,27,175,Sikh,St,Divorced,Non-Veg,Coimbatore,Tamil Nadu,3,3,Data Scientist,Painting,Football,Photography,Love Books And Technology.,Male,24,33,165,185,Muslim,Obc,Kozhikode,Goa,Diploma,25-40 Lpa
673,VEC_673,Isaac Aggarwal,Male,35,185,Christian,Obc,Divorced,Veg,Pune,Maharashtra,4,1,Professor,Football,Painting,Cycling,Enjoy Spending Time With Family.,Female,31,41,175,195,Sikh,General,Kozhikode,Tamil Nadu,Bachelor,25-40 Lpa
674,VEC_674,Manthan Sheth,Male,37,177,Muslim,St,Widowed,Eggetarian,Panaji,Goa,2,3,Government Employee,Movies,Photography,Reading,Love Travelling And Exploring.,Female,32,43,167,187,Muslim,Obc,Bengaluru,Karnataka,Master,5-10 Lpa
675,VEC_675,Ranveer Karpe,Male,31,189,Hindu,General,Single,Veg,Pune,Maharashtra,1,1,Software Engineer,Football,Yoga,Chess,Friendly And Optimistic.,Female,29,35,179,199,Christian,Obc,Mumbai,Tamil Nadu,Diploma,10-15 Lpa
676,VEC_676,Victor Pal,Male,39,178,Christian,Sc,Single,Eggetarian,Mangalore,Karnataka,2,2,Teacher,Photography,Cycling,Movies,Love Books And Technology.,Female,37,45,168,188,Jain,St,Kannur,Delhi,Phd,40+ Lpa
677,VEC_677,Manya Gulati,Female,43,165,Sikh,General,Single,Veg,Panaji,Goa,4,4,Lawyer,Music,Swimming,Movies,Enjoy Spending Time With Family.,Male,40,45,155,175,Jain,Sc,Mangalore,Delhi,Phd,5-10 Lpa
678,VEC_678,Anamika Saini,Female,42,186,Christian,General,Single,Veg,Kozhikode,Kerala,5,3,Lawyer,Cycling,Football,Music,Love Travelling And Exploring.,Male,40,45,176,196,Christian,Sc,Mumbai,Maharashtra,Higher Secondary,10-15 Lpa
679,VEC_679,Kavya Jhaveri,Female,26,173,Christian,General,Divorced,Non-Veg,Kozhikode,Kerala,2,1,Business,Cooking,Travel,Chess,Passionate About Learning.,Male,22,31,163,183,Sikh,Sc,Kochi,Karnataka,Master,40+ Lpa
680,VEC_680,Chandresh Bandi,Male,25,189,Hindu,Sc,Divorced,Veg,Bengaluru,Karnataka,4,4,Lawyer,Reading,Cricket,Yoga,Simple And Family Oriented.,Female,21,30,179,199,Christian,Sc,Pune,Delhi,Master,15-25 Lpa
681,VEC_681,Arunima Konda,Female,44,166,Christian,Sc,Single,Non-Veg,Coimbatore,Tamil Nadu,1,6,Data Scientist,Chess,Travel,Photography,Career Focused With Strong Values.,Male,42,47,156,176,Hindu,Obc,Kottayam,Tamil Nadu,Bachelor,3-5 Lpa
682,VEC_682,Sai Sarna,Male,45,155,Christian,General,Single,Eggetarian,Delhi,Delhi,4,6,Data Scientist,Music,Reading,Cricket,Career Focused With Strong Values.,Female,43,47,145,165,Muslim,Obc,Mumbai,Kerala,Diploma,3-5 Lpa
683,VEC_683,Ikbal Bhalla,Male,42,164,Sikh,Sc,Widowed,Eggetarian,Kozhikode,Kerala,2,4,Business,Travel,Reading,Music,Enjoy Spending Time With Family.,Female,39,47,154,174,Christian,General,Mangalore,Tamil Nadu,Phd,3-5 Lpa
684,VEC_684,Zayan Mann,Male,29,159,Hindu,General,Single,Veg,Chennai,Tamil Nadu,3,2,Teacher,Chess,Yoga,Travel,Love Books And Technology.,Female,25,35,149,169,Sikh,Sc,Kozhikode,Telangana,Bachelor,10-15 Lpa
685,VEC_685,Nathaniel Nagi,Male,41,166,Hindu,General,Divorced,Non-Veg,Delhi,Delhi,1,5,Lawyer,Cooking,Movies,Music,Career Focused With Strong Values.,Female,36,43,156,176,Hindu,Sc,Delhi,Maharashtra,Bachelor,40+ Lpa
686,VEC_686,Matthew Dhar,Male,44,170,Christian,St,Divorced,Non-Veg,Delhi,Delhi,3,5,Business,Photography,Cycling,Football,Looking For A Caring Partner.,Female,41,46,160,180,Christian,St,Mangalore,Telangana,Bachelor,15-25 Lpa
687,VEC_687,Triveni Mital,Female,35,159,Sikh,General,Single,Non-Veg,Pune,Maharashtra,4,6,Teacher,Movies,Cricket,Painting,Love Books And Technology.,Male,31,37,149,169,Sikh,Obc,Kannur,Delhi,Diploma,5-10 Lpa
688,VEC_688,Azaan Gill,Male,36,159,Hindu,St,Divorced,Veg,Kozhikode,Kerala,3,5,Data Analyst,Cooking,Cycling,Travel,Looking For A Caring Partner.,Female,33,41,149,169,Jain,St,Bengaluru,Telangana,Diploma,15-25 Lpa
689,VEC_689,Yug Batta,Male,23,170,Christian,Obc,Single,Eggetarian,Bengaluru,Karnataka,4,2,Lawyer,Cricket,Photography,Yoga,Enjoy Spending Time With Family.,Female,21,27,160,180,Muslim,Sc,Panaji,Karnataka,Phd,15-25 Lpa
690,VEC_690,Rayaan Vohra,Male,37,168,Muslim,Sc,Widowed,Non-Veg,Delhi,Delhi,1,1,Accountant,Cycling,Cricket,Football,Friendly And Optimistic.,Female,32,40,158,178,Muslim,Sc,Mumbai,Tamil Nadu,Bachelor,40+ Lpa
691,VEC_691,Turvi Rege,Female,38,171,Muslim,Sc,Widowed,Eggetarian,Pune,Maharashtra,2,6,Government Employee,Yoga,Cycling,Travel,Looking For A Caring Partner.,Male,35,43,161,181,Jain,St,Kochi,Karnataka,Phd,3-5 Lpa
